인문사회계를 위한 수학 2,김형준,23,Fall,5.0,"교수님이 귀여우십니다
강의력은 평균 이상인것 같아요!
인문계 학생들 중 수학에 관심이 많다면 들어보는 것 추천합니당
과제 총 4번에 중간 기말로 성적평가가 되는데 과제는 교재에서 문제를 지정해주시고 시험은 수업에서 중요하다고 강조하신 부분이 많이 나오니 수업 잘 듣는거 추천이요!
중간 65/70 (전체 2등) 기말 70/70 과제 네번 거의 감점 없음 최종성적 A+ 주변을 보니 성적도 잘 주시는듯해요!!"
인문사회계를 위한 수학 2,김형준,23,Fall,5.0,"수업내용 자체는 ㄱㅊ은데 강의력이 약간 안 좋으십니다
경제수학이랑 같이들으면 시너지 굳
시험에 수업을 무조건 들어야 풀 수 있는 문제가 한문제 나오므로 듣는 것을 추천합니다. 증명도 한 문제씩은 꼭 나오므로 수업때 한 증명은 암기하시는 것을 추천드림다
출결도 두 번까지는 빠져도 감점이 없습니다 다만 상기한 이유땜에 수업내용은 어떻게든 구하시는 것 추천합니다
교수님 봉준닮으심 ㅋ

시험 난이도는 날먹까진 아니고 적당히 쉬운듯(주관적)
-성적-
중간 q2 살짝위
기말 70점  (평균이 한 55?)
과제 조금 깎임 
에쁠"
인문사회계를 위한 수학 2,김형준,23,Fall,2.0,"강의력이 조금 별로에요..
수업중쓸데없는소리도 좀 많으심"
인문사회계를 위한 수학 2,김형준,23,Fall,2.0,일단 교수님이 매우 귀여우십니다. 그러나 강의력 측면에서는 매우 아쉽습니다. 학문적으로 새로 얻어가고 싶으신 분들께 추천하긴 어렵습니다. 다만 관련 수학적 지식을 이미 알고 있으신 분들께서 한번 쭉 정리하고 싶으신 분들께는 나쁘지 않습니다.
인문사회계를 위한 수학 2,김형준,23,Fall,4.0,"5점은 아니고, 3점은 너무 짜서 4점..

강의력이 좋으...시진 않으십니다

수업 대부분이 강의노트를 칠판에 판서하며 진행되는데,

내용숙지가 완벽하지 않으신건지 중간에 갑자기 혼자서 멈추고 고민하시거나

오류를 깨닫고 바꾸는 경우가 꽤 있습니다.

또한 말을 더듬으시거나, 엄밀하지 않은 설명이 괜찮은건지 갑자기 고민하시는 것이

마치 처음 수학과외를 할 때의 저를 보는 것 같아 흑역사가 떠올랐습니다..

다만 시험에 나오는 내용은 수업을 들으시면 상당수 알려주시고,

수학수학하다기 보단 흥미 위주의 수업을 진행하시기 때문에

수학에 관심이 있는 인문계 학생이라면 수강하기에 괜찮다고 생각합니다."
인문사회계를 위한 수학 2,김형준,23,Fall,5.0,"우리 플랜을 이렇게 합시다,
“매주 에피소드가 기다려지는 강의”"
인문사회계를 위한 수학 2,김형준,23,Spring,5.0,"2017년 2학기 인사수1 강의평을 끌어옵니다.

1. 재밌는 이야기 해주시는 교수님 개귀여움
2. 인문사회계를 많이 배려함
3. 시험은 쉬운데 수업에서 중요한 내용 위주로 출제

수학에 조금이라도 관심있는 인문계라면 강추"
인문사회계를 위한 수학 2,김병일,20,Fall,3.0,"2020-2학기 기준 수강생 중 절반정도가 1516학번, 19학번 재수강까지 있었으니... 20인 나는 양학당함.. (잘하시는분들은 뭐 잘하셨겠지만..) q2를 못 넘겨도 에이를 주는걸 보니 학점은 뿌리심. 에쁠 받고 싶다면 굳이 추천하진 않고. 경수 선대 들어서 해당 내용 잘 아시는 고학번분들은 학점 따기 좋으실듯.
수업은 나쁘지 않았는데 수업시간에 풀이해주는 문제랑 시험 간 괴리가 좀 큰듯하고(내기준) 그냥 신입생은 안 들었으면 좋겠음.."
인문사회계를 위한 수학 2,김병일,20,Fall,3.0,"여러모로 난감한 강의. 수업은 잘들었지만 문풀은..
시험도 유익했지만 공정성은..
양학도 있고 그에 비해 학점은..
말잇못"
인문사회계를 위한 수학 2,김병일,20,Fall,2.0,"경제학과 아닌 분들 듣지 마세요...
경제학과 분들이 경제수학 듣고 오셔서 학점 양학하십니다.. ㅠㅜ
내용은 선형대수와 편미분, 이중적분 등을 다룹니다."
인문사회계를 위한 수학 2,마대건,22,Fall,5.0,"수강자가 매우 적었던 22학년 2학기입니다. 교수님이 수업 진행 방법을 바꾸신 것인지 상당히 할 만 했고, 학점도 A0으로 괜찮게 받은 것 같습니다. 1학기때 인문사회계를 위한 수학 1을 괜찮게 들으셨다면 해볼만 합니다."
인문사회계를 위한 수학 2,마대건,22,Fall,5.0,"에타 강의평 때문인지 수강하는 학생 수가 매우 적었다. 교수님이 이 사태를 보고 느끼신 바가 있으셨는지 수업 진행을 이전과는 다르게 하신다고 말씀하셨고, 쉽고 재미있게 배우는 수학으로 수업 목표를 바꾸셨다. 말그대로 어려운 증명같은거 다 때려치고 핵심만 쉽게 설명해 주신다. 시험 2번인데 중간고사는 그냥 교과서 연습문제 수준, 기말고사는 약간의 응용문제 추가. 그렇게까지 어렵지는 않다. 학점은... 헬리콥터 타고 A 뿌리신다.(계산 잔실수 엄청 했는데 학점 잘 주셨다.) 확실히 이전의 수업과는 분위기가 많이 바뀐 듯. 로드도 많지 않다."
인문사회계를 위한 수학 2,마대건,19,Fall,2.0,"1. 시험 채점기준 매우 깐깐
2. 교수 비위를 맞춰야 됨
3. 수강생 수가 적어 학점 오바"
인문사회계를 위한 수학 2,마대건,19,Fall,2.0,"중간전에는 괜찮았음 강의노트도 따로 만드시고 설명도 잘해주셨는지는 모르겠지만 암튼 수업에 열의가 보이셨는데 중간이후에는 수업을 준비해오지 않은듯이 문제 풀다가 막히고 설명도 못 알아먹을 정도임,,, 조교님이 설명 더 잘하는듯
중간보고 실망하셨나"
인문사회계를 위한 수학 2,마대건,19,Fall,2.0,"채점 깐깐하시고 인사수2에 다루는 내용이 아닌데 뭘 그렇게 상세하게 요구하시는지 모르겠음
대리출석 조심하시고
수업은 예습좀하면 들을때 충분히 따라갈만함
그리고 절대 교수님의 심기를 건드려서는 안됨"
인문사회계를 위한 수학 2,계승혁,21,Fall,5.0,"교수님 강의력이 정말 좋음
무조건 은퇴하시기 전에 들어보는 걸 추천
수업 내용의 구성도 알차고 많은 걸 배워갈 수 있음
성적도 후하게 주시는 듯"
