통계학의 개념 및 실습,한상미,19,Spring,5.0,"수업에 매우 열정적이십니다. PPT와 판서를 혼용하시며, 한 명이라도 이해가 안 되면 자세하게 설명해주시려고 노력합니다. 빠르게 빠르게 듣고 싶은 분들에게는 비추합니다. 
과제는 3개가 있는데 은근히 채점을 깐깐하게 하시므로 모든 가정을 꼭 쓰는게 중요합니다. 시험에서도 마찬가지입니다. 
학점같은 경우, 이번 학기에는 드랍자가 54%여서 실제 점수로는 Q2+1, Q1, Q3-2 를 받았지만 A0라는 혜자 학점을 받았습니다. 학점을 보고 앞으로 구르다가 자취방 냉장고에 니킥을 날려 냉장고가 넘어간 것이 가장 마음이 아픈 수업이였습니다."
통계학의 개념 및 실습,박지영,23,Fall,4.0,"내용 어렵고 과제 많습니다.
대신 배워가는 건 많은 것 같습니다.
ppt로 다 이해하긴 어렵고 따로 자료 찾아서 공부해야합니다."
통계학의 개념 및 실습,박지영,23,Fall,5.0,"통계학에 대해 많이 배울 수 있는, 얻어간 것이 많은 강의. 학점 하나는 역대급이라고 말할 수 있을 정도로 꿀강. 그런가 그만큼 시키시는게 많은 것도 틀리진 않습니다. 일단 버티면 교수님은 학점과 지식을 선물하실 겁니다."
통계학의 개념 및 실습,박지영,23,Fall,5.0,"인문사회계열(상경계열 제외) 전용 통계 강좌입니다.

[수업 내용]
배우는 내용은 ~회귀분석(+분산분석)으로 통계학 교양과 유사합니다만, R Studio를 활용한 실습도 병행됩니다(통계학실험 느낌?). 문과를 위한 통계학+통계학실험 합친 강좌라고 볼 수 있겠습니다.

[강의력]
강의력은 좋으신 편입니다. 잘 이해되지 않은 상태에서는 제공되는 강의 자료가 약간 정리되지 않았다고 느껴질 수도 있으나 차근차근 복습하며 흐름을 따라가면 이해됩니다. 교수님께서 반복적으로 중요한 부분은 설명해주시니 놓치지 않고 잘 따라가려 한다면 도움이 될 것 같습니다. 그리고 매우매우 친절하고 귀여우십니다.
""오늘 제 계획은 ~ 나가고 ~~도 나가고 ~~~까지 끝내는 건데요... 가능할지 모르겠어요... 그래도 12시 40분 전에는 끝내드리도록 할게요.""
저는 수리적 센스가 다소 부족하여 교수님의 강의를 따라가는 데 종종 어려움을 겪었습니다. 수업을 듣다가 뇌가 작동을 멈춘 순간들이 많았는데요, 저처럼 되지 않으시려면 복습... 복습을 꼼꼼하게 열심히 하셔서 두뇌 중지가 오지 않도록 노력하시는 것을 권유드립니다.
*이번 학기 조교님께서는 설명이 친절하지 않은 감이 있었습니다. 제가 python을 약간 알고 있어서 그나마 조교님 바짓가랑이를 붙잡고 따라갈 수 있었는데, 만약 코딩을 전혀 모르는 상태였다면 조교 세션을 따라가기 벅찰 수 있겠다고 느꼈습니다. 다만 이건 교수님의 문제는 아니기에 첨부만 합니다.

[과제]
R을 활용하는 문제들로 이루어진 과제가 총 3번 출제됩니다. 난도는 엄청 어렵지 않고, 수업 시간에 다룬 예제들을 약간 변형하여 출제됩니다.

[시험]
중간고사는 공학용 계산기를 사용하여 푸는 문제였습니다.
기말고사는 R Studio를 계산기로 사용할 수 있었으며, R Studio 명령어를 활용하여 풀어야 하는 문제들이 있었습니다. (ifelse문 사용 등)
T/F 문제는 오답을 작성하면 점수가 깎입니다. 그 외에 맞는 표현을 고르는 문제, 주어진 상황에서 검정을 진행하는 문제 등이 출제됩니다.
참고로 기술통계~확률 부분은 이번 학기에는 거의 시험에 출제되지 않았습니다.

[성적]
성적은 정말정말정말정말정말정말 잘 주신다고 단언할 수 있습니다. 사분위수 통계량은 공개되지 않았으나 중간고사 77/100(최저 35, 최고 100, 평균 70), 기말고사 52/100(최저 6, 최고 77, 평균 49.9), 과제 만점으로 A+을 받았습니다. 과제는 제출하면 오류가 심각하지 않는 이상 만점을 주시는 듯 합니다. 감히 제가 A+을 받아도 되는 것인지 모르겠습니다.
+ mentimeter를 활용한 quiz를 매 수업 시간 시작할 때마다 진행합니다. 수강생의 이해도 확인과 더불어 quiz는 잘 풀었지만 정기고사에서 아쉽게 낮은 성적을 받은 학생의 경우 상향 보정을 고려하기 위함이라고 설명해주셨습니다. quiz를 못 본다고 해서 성적이 깎이지는 않는다고 합니다. 저는 중간고사 때까지는 많이 틀렸지만;; 이후 어느 정도 퀴즈에서 선방하였습니다. 그 점이 반영되어 A+을 받은 것인가 싶기도 합니다. 교수님께서 quiz 결과를 꼼꼼하게 보고 있다고 몇 번 말씀하시기도 했고요.
다만 꿀강으로 생각하고 수업에 들어오시는 것은 지양하시는 게 좋을 듯 합니다... 내용이 쉽지 않고 해야 할 것들도 꽤 있습니다.

[총평]
문과인데 통계학 공부가 필요한 분들에게 나름 추천합니다."
통계학의 개념 및 실습,박지영,23,Fall,2.0,통계를 처음 접하는 학생을 대상으로 한 수업 치고는 나가는 분량이 많고 어렵습니다. 추가적인 복습이 많이 필요한데 제공해주시는 자료가 ppt가 전부라 수업에서 놓친 부분을 다시 공부하기도 불편했습니다. 어느 정도 베이스가 있으신 상태에서 들으시면 좋을 것 같습니다.
통계학의 개념 및 실습,박지영,23,Fall,5.0,"어려운가? 버텨라.
이 강의를 듣고 나면 당신은 통계라면 두려울 것이 없노라.
우리가 원하는 것이 무엇인지 정확히 알고 계신다.
자비로운 학점은 덤이다.
박지영 교수님, 나의 빛."
통계학의 개념 및 실습,박지영,23,Fall,5.0,"내용이 낯설어서 버거웠던 건 맞지만, 필기해둔 자료랑 실습 자료 복습하면서 통계의 기본을 쌓는데 큰 도움을 받았습니다. 교수님이 잘 가르쳐주시지만, 뒤로 갈수록 내용이 어려워서 수업을 듣는 동안에는 이해를 못하는 경우도 꽤 많았습니다."
통계학의 개념 및 실습,박지영,23,Fall,2.0,"통계학 참 재밌습니다. 흥미도 생길 수 있고요.
그런데 일단 수업 형식이 불친절합니다. 진도가 촉박해서 그런지는 모르겠지만 설명을 충분히 하지 않으시고 넘어가는 경우가 다반사이고, ""복습으로 이해하라""라는 식의 수업 전개가 반복됩니다.
그동안 남긴 수강평 자체도 질문에 대한 답변이 잘 이루어진다는 류가 주였는데, 이것도 질문들 자체가 실습 시 작성했던 코드들을 어디에 올려라도 주시면 참고하며 '복습'할 수라도 있지, 그런 경우 거의 없어서 자꾸 질문을 할 수밖에 없게 됩니다.
에타에서 너무 고평가가 된 것 같습니다. 학점 주는게 후해서 그럴까요..? 학점이 아무리 높게 나와도 미화는 안 될 강의일 것 같습니다."
통계학의 개념 및 실습,박지영,23,Fall,2.0,수업을 듣는 것도 공부하는 것도 많이 힘듭니다.
통계학의 개념 및 실습,박지영,23,Spring,3.0,"생각보다 어렵고 진도가 빠름
3점짜리 강의는 아니지만 그렇다고 5점짜리 강의도 아님"
